dependency_category,index,link_str,project,option_name,option_value,option_type,option_file,option_technology,dependent_option_name,dependent_option_value,dependent_option_type,dependent_option_file,dependent_option_technology,config_type,rating,final_rating,final_category,sub_category,explanation
value-equality,463,Spring-Cloud-Platform::::ace-modules/ace-sample/pom.xml::::project::::dependencies::::dependency_ace-api::::groupId::::com.github.wxiaoqi <-> Spring-Cloud-Platform::::ace-modules/ace-sample/pom.xml::::project::::parent_ace-modules::::groupId::::com.github.wxiaoqi,Spring-Cloud-Platform,project.dependencies.dependency_ace-api.groupId,com.github.wxiaoqi,ConfigType.NAME,ace-modules/ace-sample/pom.xml,maven,project.parent_ace-modules.groupId,com.github.wxiaoqi,ConfigType.NAME,ace-modules/ace-sample/pom.xml,maven,correct,Borderline,TRUE,Multi-Maven-Modules,Project Inheritance,"modules do not specify their own groupID but inherit it from the parent module, whenever the module is used (inheritance, dependency, etc) the groupID has to be the same"
value-equality,464,Spring-Cloud-Platform::::ace-gate/pom.xml::::project::::dependencies::::dependency_ace-api::::version::::ace-api:2.0-SNAPSHOT <-> Spring-Cloud-Platform::::ace-modules/ace-admin/pom.xml::::project::::dependencies::::dependency_ace-api::::version::::ace-api:2.0-SNAPSHOT,Spring-Cloud-Platform,project.dependencies.dependency_ace-api.version,ace-api:2.0-SNAPSHOT,ConfigType.VERSION_NUMBER,ace-gate/pom.xml,maven,project.dependencies.dependency_ace-api.version,ace-api:2.0-SNAPSHOT,ConfigType.VERSION_NUMBER,ace-modules/ace-admin/pom.xml,maven,correct,Borderline,TRUE,Libraries,Maven Dependency,same module as dependency in different modules have same version
value-equality,465,Spring-Cloud-Platform::::ace-modules/ace-generator/src/main/resources/application.yml::::ribbon.MaxAutoRetriesNextServer::::1 <-> Spring-Cloud-Platform::::ace-modules/ace-sample/src/main/resources/application.yml::::ribbon.MaxAutoRetriesNextServer::::1,Spring-Cloud-Platform,ribbon.MaxAutoRetriesNextServer,1,ConfigType.NUMBER,ace-modules/ace-generator/src/main/resources/application.yml,spring,ribbon.MaxAutoRetriesNextServer,1,ConfigType.NUMBER,ace-modules/ace-sample/src/main/resources/application.yml,spring,correct,Borderline,FALSE,Integers,Number,same option but value can be different
value-equality,466,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::spring.datasource.poolPreparedStatements::::True <-> Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::spring.datasource.testWhileIdle::::True,Spring-Cloud-Platform,spring.datasource.poolPreparedStatements,TRUE,ConfigType.VERSION_NUMBER,ace-modules/ace-admin/src/main/resources/application.yml,spring,spring.datasource.testWhileIdle,TRUE,ConfigType.VERSION_NUMBER,ace-modules/ace-admin/src/main/resources/application.yml,spring,wrong,FALSE,FALSE,Datasource,Datasource,different options that are not related
value-equality,467,Spring-Cloud-Platform::::ace-modules/ace-admin/pom.xml::::project::::dependencies::::dependency_spring-cloud-sleuth-zipkin::::groupId::::org.springframework.cloud <-> Spring-Cloud-Platform::::ace-modules/ace-generator/pom.xml::::project::::dependencies::::dependency_spring-cloud-starter-alibaba-nacos-discovery::::exclusions::::exclusion_spring-cloud-starter-netflix-ribbon::::groupId::::org.springframework.cloud,Spring-Cloud-Platform,project.dependencies.dependency_spring-cloud-sleuth-zipkin.groupId,org.springframework.cloud,ConfigType.NAME,ace-modules/ace-admin/pom.xml,maven,project.dependencies.dependency_spring-cloud-starter-alibaba-nacos-discovery.exclusions.exclusion_spring-cloud-starter-netflix-ribbon.groupId,org.springframework.cloud,ConfigType.NAME,ace-modules/ace-generator/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupId
value-equality,468,Spring-Cloud-Platform::::ace-modules/ace-admin/pom.xml::::project::::dependencies::::dependency_ace-common::::groupId::::com.github.wxiaoqi <-> Spring-Cloud-Platform::::pom.xml::::project::::groupId::::com.github.wxiaoqi,Spring-Cloud-Platform,project.dependencies.dependency_ace-common.groupId,com.github.wxiaoqi,ConfigType.NAME,ace-modules/ace-admin/pom.xml,maven,project.groupId,com.github.wxiaoqi,ConfigType.NAME,pom.xml,maven,correct,Borderline,TRUE,Multi-Maven-Modules,Project Inheritance,"modules do not specify their own groupID but inherit it from the parent module, whenever the module is used (inheritance, dependency, etc) the groupID has to be the same"
value-equality,469,Spring-Cloud-Platform::::ace-modules/ace-tool/pom.xml::::project::::dependencies::::dependency_lucene-highlighter::::groupId::::org.apache.lucene <-> Spring-Cloud-Platform::::ace-modules/ace-tool/pom.xml::::project::::dependencies::::dependency_lucene-queryparser::::groupId::::org.apache.lucene,Spring-Cloud-Platform,project.dependencies.dependency_lucene-highlighter.groupId,org.apache.lucene,ConfigType.NAME,ace-modules/ace-tool/pom.xml,maven,project.dependencies.dependency_lucene-queryparser.groupId,org.apache.lucene,ConfigType.NAME,ace-modules/ace-tool/pom.xml,maven,correct,Borderline,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupId
value-equality,470,Spring-Cloud-Platform::::ace-dev-base/ace-common/pom.xml::::project::::build::::plugins::::plugin_maven-compiler-plugin::::artifactId::::maven-compiler-plugin <-> Spring-Cloud-Platform::::ace-gate/pom.xml::::project::::build::::plugins::::plugin_maven-compiler-plugin::::artifactId::::maven-compiler-plugin,Spring-Cloud-Platform,project.build.plugins.plugin_maven-compiler-plugin.artifactId,maven-compiler-plugin,ConfigType.NAME,ace-dev-base/ace-common/pom.xml,maven,project.build.plugins.plugin_maven-compiler-plugin.artifactId,maven-compiler-plugin,ConfigType.NAME,ace-gate/pom.xml,maven,correct,Borderline,TRUE,Libraries,Maven Plugin,Same plugin same artifactID
value-equality,471,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::management.security.enabled::::True <-> Spring-Cloud-Platform::::ace-modules/ace-generator/src/main/resources/application.yml::::feign.compression.request.enabled::::True,Spring-Cloud-Platform,management.security.enabled,TRUE,ConfigType.BOOLEAN,ace-modules/ace-admin/src/main/resources/application.yml,spring,feign.compression.request.enabled,TRUE,ConfigType.BOOLEAN,ace-modules/ace-generator/src/main/resources/application.yml,spring,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,472,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::spring.datasource.maxOpenPreparedStatements::::20 <-> Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::spring.redis.jedis.pool.max-active::::20,Spring-Cloud-Platform,spring.datasource.maxOpenPreparedStatements,20,ConfigType.VERSION_NUMBER,ace-modules/ace-admin/src/main/resources/application.yml,spring,spring.redis.jedis.pool.max-active,20,ConfigType.NUMBER,ace-modules/ace-admin/src/main/resources/application.yml,spring,correct,FALSE,FALSE,Datasource,Datasource,different options that are not related
value-equality,473,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::swagger.enabled::::True <-> Spring-Cloud-Platform::::ace-modules/ace-generator/src/main/resources/application.yml::::feign.compression.response.enabled::::True,Spring-Cloud-Platform,swagger.enabled,TRUE,ConfigType.BOOLEAN,ace-modules/ace-admin/src/main/resources/application.yml,spring,feign.compression.response.enabled,TRUE,ConfigType.BOOLEAN,ace-modules/ace-generator/src/main/resources/application.yml,spring,correct,FALSE,FALSE,Boolean,Boolean,different options that are not related
value-equality,474,Spring-Cloud-Platform::::ace-gate/pom.xml::::project::::dependencies::::dependency_spring-cloud-starter-openfeign::::artifactId::::spring-cloud-starter-openfeign <-> Spring-Cloud-Platform::::ace-modules/ace-tool/pom.xml::::project::::dependencies::::dependency_spring-cloud-starter-openfeign::::artifactId::::spring-cloud-starter-openfeign,Spring-Cloud-Platform,project.dependencies.dependency_spring-cloud-starter-openfeign.artifactId,spring-cloud-starter-openfeign,ConfigType.NAME,ace-gate/pom.xml,maven,project.dependencies.dependency_spring-cloud-starter-openfeign.artifactId,spring-cloud-starter-openfeign,ConfigType.NAME,ace-modules/ace-tool/pom.xml,maven,correct,Borderline,TRUE,Libraries,Maven Dependency,same dependency in different modules has same artifactID
value-equality,475,Spring-Cloud-Platform::::ace-modules/ace-generator/pom.xml::::project::::artifactId::::ace-generator <-> Spring-Cloud-Platform::::ace-modules/ace-generator/pom.xml::::project::::build::::finalName::::ace-generator,Spring-Cloud-Platform,project.artifactId,ace-generator,ConfigType.NAME,ace-modules/ace-generator/pom.xml,maven,project.build.finalName,ace-generator,ConfigType.NAME,ace-modules/ace-generator/pom.xml,maven,correct,FALSE,FALSE,Generic Names,Names,different options that are not related
value-equality,476,Spring-Cloud-Platform::::ace-modules/ace-admin/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-jdbc::::artifactId::::spring-boot-starter-jdbc <-> Spring-Cloud-Platform::::ace-modules/ace-generator/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-jdbc::::artifactId::::spring-boot-starter-jdbc,Spring-Cloud-Platform,project.dependencies.dependency_spring-boot-starter-jdbc.artifactId,spring-boot-starter-jdbc,ConfigType.NAME,ace-modules/ace-admin/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-jdbc.artifactId,spring-boot-starter-jdbc,ConfigType.NAME,ace-modules/ace-generator/pom.xml,maven,correct,Borderline,TRUE,Libraries,Maven Dependency,same dependency in different modules has same artifactID
value-equality,477,Spring-Cloud-Platform::::ace-modules/ace-generator/src/main/resources/application.yml::::spring.sample-datasource.url::::jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8 <-> Spring-Cloud-Platform::::ace-modules/ace-sample/src/main/resources/application.yml::::spring.datasource.url::::jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8,Spring-Cloud-Platform,spring.sample-datasource.url,jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8,ConfigType.URL,ace-modules/ace-generator/src/main/resources/application.yml,spring,spring.datasource.url,jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8,ConfigType.URL,ace-modules/ace-sample/src/main/resources/application.yml,spring,correct,Borderline,TRUE,Datasource,Datasource,both modules use the same environment variable
value-equality,478,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::management.endpoints.web.exposure.include::::* <-> Spring-Cloud-Platform::::ace-modules/ace-sample/src/main/resources/application.yml::::management.endpoints.web.exposure.include::::*,Spring-Cloud-Platform,management.endpoints.web.exposure.include,*,ConfigType.UNKNOWN,ace-modules/ace-admin/src/main/resources/application.yml,spring,management.endpoints.web.exposure.include,*,ConfigType.UNKNOWN,ace-modules/ace-sample/src/main/resources/application.yml,spring,correct,Borderline,FALSE,Others,Others,same option but value can be different
value-equality,479,Spring-Cloud-Platform::::ace-modules/ace-generator/src/main/resources/application.yml::::spring.redis.jedis.pool.max-active::::20 <-> Spring-Cloud-Platform::::ace-modules/ace-sample/src/main/resources/application.yml::::spring.redis.jedis.pool.max-active::::20,Spring-Cloud-Platform,spring.redis.jedis.pool.max-active,20,ConfigType.NUMBER,ace-modules/ace-generator/src/main/resources/application.yml,spring,spring.redis.jedis.pool.max-active,20,ConfigType.NUMBER,ace-modules/ace-sample/src/main/resources/application.yml,spring,correct,Borderline,FALSE,Integers,Number,same option but value can be different
value-equality,480,Spring-Cloud-Platform::::ace-gate/pom.xml::::project::::build::::plugins::::plugin_maven-compiler-plugin::::configuration::::target::::target:1.8 <-> Spring-Cloud-Platform::::ace-modules/ace-admin/pom.xml::::project::::build::::plugins::::plugin_maven-compiler-plugin::::configuration::::target::::target:1.8,Spring-Cloud-Platform,project.build.plugins.plugin_maven-compiler-plugin.configuration.target,target:1.8,ConfigType.VERSION_NUMBER,ace-gate/pom.xml,maven,project.build.plugins.plugin_maven-compiler-plugin.configuration.target,target:1.8,ConfigType.VERSION_NUMBER,ace-modules/ace-admin/pom.xml,maven,correct,Borderline,FALSE,Version Numbers,JAVA Version,same option but value can be different
value-equality,481,Spring-Cloud-Platform::::ace-dev-base/ace-common/pom.xml::::project::::dependencies::::dependency_javax.servlet-api::::groupId::::javax.servlet <-> Spring-Cloud-Platform::::ace-modules/ace-sample/pom.xml::::project::::dependencies::::dependency_javax.servlet-api::::groupId::::javax.servlet,Spring-Cloud-Platform,project.dependencies.dependency_javax.servlet-api.groupId,javax.servlet,ConfigType.NAME,ace-dev-base/ace-common/pom.xml,maven,project.dependencies.dependency_javax.servlet-api.groupId,javax.servlet,ConfigType.NAME,ace-modules/ace-sample/pom.xml,maven,correct,Borderline,TRUE,Libraries,Maven Dependency,same dependency different modules live under same groupId
value-equality,482,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::spring.datasource.maxWait::::60000 <-> Spring-Cloud-Platform::::ace-modules/ace-generator/src/main/resources/application.yml::::ribbon.ConnectTimeout::::60000,Spring-Cloud-Platform,spring.datasource.maxWait,60000,ConfigType.VERSION_NUMBER,ace-modules/ace-admin/src/main/resources/application.yml,spring,ribbon.ConnectTimeout,60000,ConfigType.NUMBER,ace-modules/ace-generator/src/main/resources/application.yml,spring,partially,FALSE,FALSE,Integers,Number,different options that are not related
value-equality,483,Spring-Cloud-Platform::::ace-modules/ace-admin/src/main/resources/application.yml::::hystrix.threadpool.default.coreSize::::1000 <-> Spring-Cloud-Platform::::ace-modules/ace-sample/src/main/resources/application.yml::::hystrix.threadpool.default.coreSize::::1000,Spring-Cloud-Platform,hystrix.threadpool.default.coreSize,1000,ConfigType.NUMBER,ace-modules/ace-admin/src/main/resources/application.yml,spring,hystrix.threadpool.default.coreSize,1000,ConfigType.NUMBER,ace-modules/ace-sample/src/main/resources/application.yml,spring,correct,Borderline,FALSE,Integers,Number,different options that are not related
value-equality,484,Spring-Cloud-Platform::::ace-gate/pom.xml::::project::::properties::::java.version::::1.8 <-> Spring-Cloud-Platform::::pom.xml::::project::::properties::::maven.compile.source::::1.8,Spring-Cloud-Platform,project.properties.java.version,1.8,ConfigType.VERSION_NUMBER,ace-gate/pom.xml,maven,project.properties.maven.compile.source,1.8,ConfigType.VERSION_NUMBER,pom.xml,maven,correct,Borderline,TRUE,Version Numbers,JAVA Version,java and compiler version should be consistent
value-equality,485,Spring-Cloud-Platform::::ace-infrastructure/ace-monitor/pom.xml::::project::::modelVersion::::modelVersion:4.0.0 <-> Spring-Cloud-Platform::::ace-modules/ace-admin/pom.xml::::project::::modelVersion::::modelVersion:4.0.0,Spring-Cloud-Platform,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,ace-infrastructure/ace-monitor/pom.xml,maven,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,ace-modules/ace-admin/pom.xml,maven,correct,TRUE,TRUE,Version Numbers,POM Version,modelVersion has to be consistent across all modules and is generally set to 4.0.0 since it is the only supported version
